refnis_code,gemeente_naam_nl,gemeente_naam_fr,jaar,periode,nieuwbouw_gebouwen_wonen,nieuwbouw_woningen_totaal,nieuwbouw_appartementen,nieuwbouw_eengezinswoningen,nieuwbouw_oppervlakte_wonen_m2,renovatie_gebouwen_wonen,nieuwbouw_gebouwen_bedrijven,nieuwbouw_volume_bedrijven_m3,renovatie_gebouwen_bedrijven,code_land,code_gewest,code_provincie,code_arrondissement,code_gemeente,geografisch_niveau
82038,SAINTE-ODE,SAINTE-ODE,1999,7,1,1,0,1,202,1,2,2976,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,1999,8,1,1,0,1,317,4,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,1999,9,0,0,0,0,,0,1,828,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,1999,10,2,2,0,2,382,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,1999,11,0,0,0,0,,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,1999,12,1,1,0,1,153,0,0,0,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2000,0,8,8,0,8,2083,7,5,15719,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2000,1,2,2,0,2,640,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2000,2,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2000,3,1,1,0,1,169,0,1,2075,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2000,4,1,1,0,1,264,1,1,4882,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2000,5,0,0,0,0,,1,1,6800,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2000,6,1,1,0,1,251,0,1,1233,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2000,7,0,0,0,0,,2,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2000,8,1,1,0,1,422,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2000,9,1,1,0,1,186,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2000,10,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2000,11,1,1,0,1,151,1,1,729,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2000,12,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2001,0,10,11,2,9,2798,15,2,3070,4,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2001,1,1,1,0,1,172,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2001,2,0,0,0,0,,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2001,3,2,2,0,2,291,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2001,4,2,2,0,2,832,1,1,195,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2001,5,1,1,0,1,172,1,0,0,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2001,6,0,0,0,0,,6,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2001,7,0,0,0,0,,1,0,0,2,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2001,8,2,3,2,1,688,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2001,9,1,1,0,1,295,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2001,10,0,0,0,0,,1,1,2875,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2001,11,1,1,0,1,348,2,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2001,12,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2002,0,10,12,3,9,3134,3,4,8268,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2002,1,1,1,0,1,415,0,1,6405,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2002,2,0,0,0,0,,0,1,428,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2002,3,1,1,0,1,454,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2002,4,1,1,0,1,345,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2002,5,1,1,0,1,206,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2002,6,0,0,0,0,,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2002,7,0,0,0,0,,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2002,8,0,0,0,0,,0,1,280,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2002,9,0,0,0,0,,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2002,10,3,3,0,3,940,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2002,11,2,4,3,1,671,0,1,1155,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2002,12,1,1,0,1,103,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2003,0,14,14,0,14,4645,5,1,494,3,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2003,1,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2003,2,0,0,0,0,,0,0,0,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2003,3,2,2,0,2,647,0,1,494,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2003,4,1,1,0,1,673,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2003,5,1,1,0,1,195,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2003,6,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2003,7,1,1,0,1,288,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2003,8,0,0,0,0,,2,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2003,9,4,4,0,4,728,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2003,10,0,0,0,0,,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2003,11,2,2,0,2,572,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2003,12,3,3,0,3,1542,0,0,0,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2004,0,14,14,0,14,4549,2,0,0,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2004,1,1,1,0,1,263,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2004,2,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2004,3,1,1,0,1,290,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2004,4,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2004,5,1,1,0,1,196,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2004,6,2,2,0,2,446,0,0,0,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2004,7,2,2,0,2,693,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2004,8,1,1,0,1,310,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2004,9,1,1,0,1,434,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2004,10,4,4,0,4,1434,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2004,11,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2004,12,1,1,0,1,483,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2005,0,11,11,0,11,3717,7,1,7956,3,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2005,1,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2005,2,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2005,3,1,1,0,1,389,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2005,4,2,2,0,2,769,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2005,5,2,2,0,2,815,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2005,6,1,1,0,1,353,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2005,7,1,1,0,1,172,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2005,8,1,1,0,1,128,1,0,0,2,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2005,9,1,1,0,1,180,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2005,10,1,1,0,1,285,0,1,7956,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2005,11,0,0,0,0,,1,0,0,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2005,12,1,1,0,1,626,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2006,0,20,20,0,20,4120,9,2,1230,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2006,1,1,1,0,1,137,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2006,2,4,4,0,4,786,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2006,3,1,1,0,1,210,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2006,4,1,1,0,1,131,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2006,5,5,5,0,5,853,1,0,0,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2006,6,2,2,0,2,669,1,1,752,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2006,7,1,1,0,1,118,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2006,8,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2006,9,0,0,0,0,,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2006,10,2,2,0,2,527,2,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2006,11,0,0,0,0,,1,1,478,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2006,12,3,3,0,3,689,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2007,0,11,11,0,11,2986,7,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2007,1,0,0,0,0,,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2007,2,2,2,0,2,407,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2007,3,0,0,0,0,,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2007,4,1,1,0,1,472,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2007,5,2,2,0,2,592,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2007,6,2,2,0,2,332,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2007,7,1,1,0,1,308,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2007,8,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2007,9,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2007,10,2,2,0,2,551,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2007,11,0,0,0,0,,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2007,12,1,1,0,1,324,2,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2008,0,11,12,2,10,2830,4,3,472,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2008,1,0,0,0,0,,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2008,2,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2008,3,3,3,0,3,418,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2008,4,1,1,0,1,375,0,0,0,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2008,5,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2008,6,1,1,0,1,269,0,1,135,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2008,7,2,2,0,2,425,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2008,8,1,2,2,0,474,1,1,177,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2008,9,0,0,0,0,,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2008,10,0,0,0,0,,1,1,160,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2008,11,2,2,0,2,525,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2008,12,1,1,0,1,344,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2009,0,11,11,0,11,3374,4,1,914,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2009,1,1,1,0,1,132,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2009,2,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2009,3,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2009,4,1,1,0,1,319,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2009,5,2,2,0,2,458,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2009,6,0,0,0,0,,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2009,7,2,2,0,2,659,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2009,8,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2009,9,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2009,10,3,3,0,3,1059,1,1,914,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2009,11,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2009,12,2,2,0,2,747,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2010,0,19,21,3,18,4271,1,1,256,4,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2010,1,1,1,0,1,305,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2010,2,0,0,0,0,,0,0,0,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2010,3,1,3,3,0,447,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2010,4,5,5,0,5,810,0,0,0,2,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2010,5,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2010,6,3,3,0,3,748,0,1,256,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2010,7,2,2,0,2,337,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2010,8,3,3,0,3,948,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2010,9,1,1,0,1,217,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2010,10,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2010,11,3,3,0,3,459,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2010,12,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2011,0,10,10,0,10,3242,5,2,17235,5,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2011,1,0,0,0,0,,0,0,0,2,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2011,2,5,5,0,5,1203,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2011,3,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2011,4,2,2,0,2,885,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2011,5,2,2,0,2,788,1,1,14775,2,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2011,6,1,1,0,1,366,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2011,7,0,0,0,0,,1,0,0,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2011,8,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2011,9,0,0,0,0,,1,1,2460,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2011,10,0,0,0,0,,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2011,11,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2011,12,0,0,0,0,,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2012,0,13,14,2,12,3451,4,1,11390,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2012,1,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2012,2,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2012,3,1,1,0,1,164,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2012,4,1,2,2,0,383,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2012,5,2,2,0,2,610,0,1,11390,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2012,6,2,2,0,2,468,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2012,7,0,0,0,0,,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2012,8,2,2,0,2,496,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2012,9,1,1,0,1,409,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2012,10,1,1,0,1,411,0,0,0,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2012,11,3,3,0,3,510,2,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2012,12,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2013,0,10,10,0,10,3099,10,2,2490,3,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2013,1,2,2,0,2,705,5,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2013,2,0,0,0,0,,0,0,0,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2013,3,1,1,0,1,206,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2013,4,0,0,0,0,,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2013,5,0,0,0,0,,2,1,473,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2013,6,0,0,0,0,,1,0,0,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2013,7,1,1,0,1,200,0,1,2017,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2013,8,1,1,0,1,165,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2013,9,4,4,0,4,1412,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2013,10,1,1,0,1,411,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2013,11,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2013,12,0,0,0,0,,0,0,0,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2014,0,13,14,2,12,4629,9,0,0,3,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2014,1,0,0,0,0,,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2014,2,2,2,0,2,534,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2014,3,2,2,0,2,821,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2014,4,2,2,0,2,909,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2014,5,1,1,0,1,171,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2014,6,0,0,0,0,,0,0,0,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2014,7,2,2,0,2,632,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2014,8,1,1,0,1,203,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2014,9,1,1,0,1,140,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2014,10,0,0,0,0,,0,0,0,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2014,11,0,0,0,0,,1,0,0,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2014,12,2,3,2,1,1219,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2015,0,3,3,0,3,1242,6,2,3567,2,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2015,1,1,1,0,1,429,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2015,2,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2015,3,0,0,0,0,,1,0,0,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2015,4,1,1,0,1,510,0,1,3228,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2015,5,0,0,0,0,,1,1,339,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2015,6,0,0,0,0,,1,0,0,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2015,7,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2015,8,1,1,0,1,303,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2015,9,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2015,10,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2015,11,0,0,0,0,,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2015,12,0,0,0,0,,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2016,0,6,6,0,6,2107,3,0,0,4,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2016,1,2,2,0,2,800,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2016,2,1,1,0,1,263,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2016,3,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2016,4,1,1,0,1,296,0,0,0,1,1000,3000,80000,82000,82038,5
